"state_1","District","Region","Sector","State_Region","Meals_At_Home","ricepds_v","Wheatpds_q","chicken_q","pulsep_q","wheatos_q","No_of_Meals_per_day","total_consumption"
"MP","49",1,"URBAN",231,60,0,0,0,0,8,2,8
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,0,0,0,8.125,2,8.125
"MP","49",1,"URBAN",231,60,0,0,0,0,9.285714286,2,9.285714286
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,0,0,0,8,2,8
"MP","49",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","49",1,"URBAN",231,60,0,0,0,0,12.5,2,12.5
"MP","40",4,"URBAN",234,60,0,0,0,0,8.333333333,2,8.333333333
"MP","40",4,"URBAN",234,60,0,0,0,0,10,2,10
"MP","40",4,"URBAN",234,56,0,0,0,0,6.25,2,6.25
"MP","40",4,"URBAN",234,60,0,0,0,0,7.5,2,7.5
"MP","40",4,"URBAN",234,60,0,0,0,0,6,2,6
"MP","41",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","41",4,"URBAN",234,60,0,0,0,0,4,2,4
"MP","41",4,"URBAN",234,60,0,0,0,0,2.5,2,2.5
"MP","41",4,"URBAN",234,60,0,0,0,0,2,2,2
"MP","47",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","47",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","47",1,"URBAN",231,60,0,2.5,0,0,1.666666667,2,4.166666667
"MP","39",4,"URBAN",234,59.0935834576849,0,0,0,0,0,2,0
"MP","39",4,"URBAN",234,60,0,0,0,0,7,2,7
"MP","39",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,3,2,3
"MP","39",4,"URBAN",234,60,0,0,0,0,6,2,6
"MP","39",4,"URBAN",234,60,0,0,0,0,3.75,2,3.75
"MP","39",4,"URBAN",234,60,0,0,0,0,3.75,2,3.75
"MP","44",4,"URBAN",234,60,0,0,0,0,10,2,10
"MP","44",4,"URBAN",234,0,0,0,0,0,0,2,0
"MP","44",4,"URBAN",234,54,0,0,0,0,0,2,0
"MP","42",4,"URBAN",234,60,0,0,0,0,8,2,8
"MP","42",4,"URBAN",234,59.0935834576849,0,0,0,0,0,2,0
"MP","42",4,"URBAN",234,60,0,0,0,0,3.25,2,3.25
"MP","42",4,"URBAN",234,59.0935834576849,0,0,0,0,0,2,0
"MP","39",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,59.0935834576849,0,0,0,0,0,2,0
"MP","39",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,6.25,2,6.25
"MP","39",4,"URBAN",234,60,0,0,0,0,3.571428571,2,3.571428571
"MP","39",4,"URBAN",234,60,0,0,0,0,3,2,3
"MP","10",1,"URBAN",231,60,0,0,0,0,7.5,2,7.5
"MP","10",1,"URBAN",231,56,0,0,0,0,4,2,4
"MP","10",1,"URBAN",231,60,0,0,0,0,7,2,7
"MP","10",1,"URBAN",231,58,0,0,0,0,4.666666667,2,4.666666667
"MP","10",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","38",4,"URBAN",234,60,0,0,0,0.666666667,6.666666667,2,7.333333334
"MP","38",4,"URBAN",234,60,0,0,0,0,6,2,6
"MP","38",4,"URBAN",234,60,0,0,0,0,6.666666667,2,6.666666667
"MP","38",4,"URBAN",234,60,0,0,0,0,3.333333333,2,3.333333333
"MP","38",4,"URBAN",234,59.0935834576849,0,0,0,0,0,2,0
"MP","38",4,"URBAN",234,60,0,0,0,0,3,2,3
"MP","17",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","17",1,"URBAN",231,60,0,0,0,0,17.5,2,17.5
"MP","17",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","17",1,"URBAN",231,60,0,0,0,0,5.833333333,2,5.833333333
"MP","17",1,"URBAN",231,60,0,0,0,0,5.2,2,5.2
"MP","17",1,"URBAN",231,60,0,0,0,0,6.25,2,6.25
"MP","13",1,"URBAN",231,60,0,0,0,0,15,2,15
"MP","13",1,"URBAN",231,60,0,0,0,0,15,2,15
"MP","13",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","13",1,"URBAN",231,60,0,0,0,0,8,2,8
"MP","13",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","13",1,"URBAN",231,60,0,0,0,0,15,2,15
"MP","13",1,"URBAN",231,60,0,0,0,0,7.333333333,2,7.333333333
"MP","13",1,"URBAN",231,60,0,0,0,0,5.333333333,2,5.333333333
"MP","13",1,"URBAN",231,60,0,0,0,0,6.666666667,2,6.666666667
"MP","13",1,"URBAN",231,52,0,0,0,0,10,2,10
"MP","13",1,"URBAN",231,60,0,0,0,0,7.5,2,7.5
"MP","13",1,"URBAN",231,60,0,0,0,0,8.8,2,8.8
"MP","13",1,"URBAN",231,60,0,0,0,0,5.833333333,2,5.833333333
"MP","16",1,"URBAN",231,60,0,0,0,0,8.75,2,8.75
"MP","16",1,"URBAN",231,60,0,0,0,0,4.375,2,4.375
"MP","16",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","16",1,"URBAN",231,60,0,0,0,0,3.333333333,2,3.333333333
"MP","16",1,"URBAN",231,60,0,0,0,0,5.625,2,5.625
"MP","16",1,"URBAN",231,60,0,0,0,0,4,2,4
"MP","12",2,"URBAN",232,60,0,0,0,0,8.333333333,2,8.333333333
"MP","12",2,"URBAN",232,60,0,0,0,0,7.5,2,7.5
"MP","12",2,"URBAN",232,45,0,0,0,0,12,2,12
"MP","12",2,"URBAN",232,54,0,0,0,0,9.333333333,2,9.333333333
"MP","12",2,"URBAN",232,60,0,0,0,0,9,2,9
"MP","12",2,"URBAN",232,60,0,0,0,0,6,2,6
"MP","15",1,"URBAN",231,60,0,0,0,0,3,2,3
"MP","15",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","15",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","15",1,"URBAN",231,60,0,0,0,0,7.5,2,7.5
"MP","15",1,"URBAN",231,60,0,0,0,0,4,2,4
"MP","14",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","14",1,"URBAN",231,60,0,0,0,0,9,2,9
"MP","14",1,"URBAN",231,0,0,0,0,0,0,2,0
"MP","14",1,"URBAN",231,0,0,0,0,0,0,2,0
"MP","14",1,"URBAN",231,0,0,0,0,0,0,2,0
"MP","14",1,"URBAN",231,0,0,0,0,0,0,2,0
"MP","14",1,"URBAN",231,60,0,0,0,0,8.333333333,2,8.333333333
"MP","14",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","11",2,"URBAN",232,60,0,0,0,0,6.25,2,6.25
"MP","11",2,"URBAN",232,60,0,0,0,0,8.333333333,2,8.333333333
"MP","11",2,"URBAN",232,56,0,0,0,0,6.666666667,2,6.666666667
"MP","11",2,"URBAN",232,60,0,0,0,0,6.666666667,2,6.666666667
"MP","11",2,"URBAN",232,60,0,0,0,0,4,2,4
"MP","38",4,"URBAN",234,60,0,0,0,0,3.333333333,2,3.333333333
"MP","38",4,"URBAN",234,56,0,0,0,0,12.5,2,12.5
"MP","38",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","38",4,"URBAN",234,60,0,0,0,0,5.833333333,2,5.833333333
"MP","38",4,"URBAN",234,60,0,0,0,0,6.666666667,2,6.666666667
"MP","38",4,"URBAN",234,60,0,0,0,0,4.615384615,2,4.615384615
"MP","38",4,"URBAN",234,60,0,0,0,0,4.375,2,4.375
"MP","11",2,"URBAN",232,60,0,0,0,0,20,2,20
"MP","11",2,"URBAN",232,60,0,0,0,0,10,2,10
"MP","42",4,"URBAN",234,60,0,0,0,0,6,2,6
"MP","42",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","42",4,"URBAN",234,60,0,0,0,0,6,2,6
"MP","42",4,"URBAN",234,60,0,0,0,0.125,6.25,2,6.375
"MP","42",4,"URBAN",234,60,0,0,0,0,4.166666667,2,4.166666667
"MP","41",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","41",4,"URBAN",234,60,0,0,0,0,6,2,6
"MP","41",4,"URBAN",234,60,0,0,0,0,4.166666667,2,4.166666667
"MP","49",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,0,0,0,8,2,8
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,0,0,0,8.75,2,8.75
"MP","49",1,"URBAN",231,60,0,0,0,0,9,2,9
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","47",1,"URBAN",231,60,0,0,0,0,3.333333333,2,3.333333333
"MP","47",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","47",1,"URBAN",231,60,0,0,0,0,4.5,2,4.5
"MP","40",4,"URBAN",234,52,0,0,0,0.05,6.25,2,6.3
"MP","40",4,"URBAN",234,54,0,0,0,0,5.5,3,5.5
"MP","40",4,"URBAN",234,58,0,4,0,0,2,2,6
"MP","40",4,"URBAN",234,56,0,0,0,0,5,2,5
"MP","40",4,"URBAN",234,58,0,0,0,0,5,2,5
"MP","40",4,"URBAN",234,60,0,0,0,0,3.333333333,2,3.333333333
"MP","39",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,3.75,2,3.75
"MP","39",4,"URBAN",234,52,0,0,0,0,1,2,1
"MP","16",1,"URBAN",231,60,0,0,0,0,2.5,2,2.5
"MP","16",1,"URBAN",231,60,0,0,0,0,8,2,8
"MP","16",1,"URBAN",231,60,0,0,0,0,2,2,2
"MP","12",2,"URBAN",232,60,0,0,0,0,6.25,2,6.25
"MP","12",2,"URBAN",232,60,0,0,0,0,12.5,2,12.5
"MP","12",2,"URBAN",232,60,0,0,0,0,8.333333333,2,8.333333333
"MP","12",2,"URBAN",232,58,0,0,0,0,10,2,10
"MP","12",2,"URBAN",232,59,0,0,0,0,0,2,0
"MP","12",2,"URBAN",232,60,0,0,0,0,9.166666667,2,9.166666667
"MP","12",2,"URBAN",232,60,0,0,0,0,6.25,2,6.25
"MP","12",2,"URBAN",232,60,0,0,0,0,5,2,5
"MP","13",1,"URBAN",231,60,0,7.5,0,0,0,2,7.5
"MP","13",1,"URBAN",231,60,0,0,0,0,8,2,8
"MP","13",1,"URBAN",231,60,0,0,0,0,8.75,2,8.75
"MP","13",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","15",1,"URBAN",231,54,0,0,0,0,7.5,2,7.5
"MP","15",1,"URBAN",231,60,0,0,0,0,7,2,7
"MP","15",1,"URBAN",231,60,0,0,0,0,5.833333333,2,5.833333333
"MP","15",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","14",1,"URBAN",231,60,0,0,0,0,5.833333333,2,5.833333333
"MP","14",1,"URBAN",231,60,0,0,0,0,5.454545455,2,5.454545455
"MP","14",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","14",1,"URBAN",231,60,0,7,0,0,0,2,7
"MP","14",1,"URBAN",231,60,0,0,0,0,3.333333333,2,3.333333333
"MP","13",1,"URBAN",231,60,0,0,0,0.083333333,7.5,2,7.583333333
"MP","13",1,"URBAN",231,60,0,0,0,0,9.5,2,9.5
"MP","13",1,"URBAN",231,60,0,0,0,0,9.2,2,9.2
"MP","13",1,"URBAN",231,60,0,0,0,0,3.333333333,2,3.333333333
"MP","13",1,"URBAN",231,60,0,0,0,0,6.25,2,6.25
"MP","13",1,"URBAN",231,60,0,0,0,0,7,2,7
"MP","13",1,"URBAN",231,60,0,0,0,0,7.666666667,2,7.666666667
"MP","11",2,"URBAN",232,60,0,0,0,0.25,10,2,10.25
"MP","11",2,"URBAN",232,60,0,0,0,0,9,2,9
"MP","11",2,"URBAN",232,50,0,0,0,0,8,2,8
"MP","11",2,"URBAN",232,60,0,0,0,0,6.666666667,2,6.666666667
"MP","11",2,"URBAN",232,60,0,0,0,0,6,2,6
"MP","11",2,"URBAN",232,48,0,0,0,0,9.285714286,2,9.285714286
"MP","17",1,"URBAN",231,60,0,0,0,0,4.833333333,2,4.833333333
"MP","17",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","17",1,"URBAN",231,60,0,0,0,0,3.888888889,2,3.888888889
"MP","17",1,"URBAN",231,60,0,0,0,0,6.25,2,6.25
"MP","17",1,"URBAN",231,60,0,0,0,0,7.5,2,7.5
"MP","17",1,"URBAN",231,60,0,0,0,0,4.666666667,2,4.666666667
"MP","10",1,"URBAN",231,60,0,0,0,0,8.75,2,8.75
"MP","10",1,"URBAN",231,60,0,0,0,0,6.666666667,2,6.666666667
"MP","10",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","10",1,"URBAN",231,60,0,0,0,0,8,2,8
"MP","10",1,"URBAN",231,60,0,0,0,0,6.666666667,2,6.666666667
"MP","38",4,"URBAN",234,60,0,0,0,0.083333333,3.333333333,2,3.416666666
"MP","38",4,"URBAN",234,60,0,0,0,0,7.5,2,7.5
"MP","38",4,"URBAN",234,60,0,0,0,0,3.333333333,2,3.333333333
"MP","38",4,"URBAN",234,60,0,0,0,0,8,2,8
"MP","38",4,"URBAN",234,60,0,0,0,0,7.5,2,7.5
"MP","38",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","38",4,"URBAN",234,60,0,0,0,0,3.75,2,3.75
"MP","13",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","13",1,"URBAN",231,60,0,0,0,0,8,2,8
"MP","13",1,"URBAN",231,60,0,0,0,0,7,2,7
"MP","13",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","13",1,"URBAN",231,60,0,0,0,0,6.666666667,2,6.666666667
"MP","13",1,"URBAN",231,60,0,0,0,0,7.5,2,7.5
"MP","13",1,"URBAN",231,54,0,0,0,0.083333333,6.666666667,2,6.75
"MP","13",1,"URBAN",231,60,0,7.5,0,0,0,2,7.5
"MP","14",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","14",1,"URBAN",231,60,0,0,0,0,8,2,8
"MP","14",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","14",1,"URBAN",231,60,0,0,0,0,7.5,2,7.5
"MP","14",1,"URBAN",231,60,0,0,0,0,7.857142857,2,7.857142857
"MP","14",1,"URBAN",231,60,0,0,0,0,8,2,8
"MP","14",1,"URBAN",231,60,0,0,0,0,7.857142857,2,7.857142857
"MP","17",1,"URBAN",231,60,0,0,0,0,4,2,4
"MP","17",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","17",1,"URBAN",231,60,0,0,0,0,5.333333333,2,5.333333333
"MP","17",1,"URBAN",231,60,0,0,0,0,5.333333333,2,5.333333333
"MP","17",1,"URBAN",231,60,0,0,0,0,5.2,2,5.2
"MP","13",1,"URBAN",231,60,0,0,0,0,9,2,9
"MP","13",1,"URBAN",231,60,0,0,0,0,8,2,8
"MP","13",1,"URBAN",231,60,0,0,0,0,6.4,2,6.4
"MP","13",1,"URBAN",231,60,0,0,0,0,7.857142857,2,7.857142857
"MP","16",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","16",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","16",1,"URBAN",231,60,0,0,0,0,5.454545455,2,5.454545455
"MP","16",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","15",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","15",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","15",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","15",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","15",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","12",2,"URBAN",232,60,0,0,0,0,13.75,2,13.75
"MP","12",2,"URBAN",232,56,0,0,0,0,8.333333333,2,8.333333333
"MP","12",2,"URBAN",232,60,0,0,0,0,10,2,10
"MP","12",2,"URBAN",232,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,6.25,2,6.25
"MP","39",4,"URBAN",234,56,0,0,0,0,8.333333333,2,8.333333333
"MP","39",4,"URBAN",234,60,0,0,0,0,10,2,10
"MP","39",4,"URBAN",234,60,0,0,0,0,8,2,8
"MP","39",4,"URBAN",234,60,0,0,0,0,8.75,2,8.75
"MP","39",4,"URBAN",234,56,0,0,0,0,6.666666667,2,6.666666667
"MP","11",2,"URBAN",232,60,0,0,0,0,10,2,10
"MP","11",2,"URBAN",232,60,0,0,0,0,6.25,2,6.25
"MP","11",2,"URBAN",232,52,0,0,0,0,8,2,8
"MP","11",2,"URBAN",232,52,0,0,0,0,6.666666667,2,6.666666667
"MP","11",2,"URBAN",232,59.0935834576849,0,0,0,0,0,2,0
"MP","11",2,"URBAN",232,56,0,0,0,0,10,2,10
"MP","11",2,"URBAN",232,60,0,1.555555556,0,0,6.222222222,2,7.777777778
"MP","11",2,"URBAN",232,56,0,0,0,0,10,2,10
"MP","41",4,"URBAN",234,60,0,5,0,0,0,2,5
"MP","41",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","41",4,"URBAN",234,60,0,0,0,0,4.285714286,2,4.285714286
"MP","41",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","42",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","42",4,"URBAN",234,60,0,0,0,0,3.333333333,2,3.333333333
"MP","42",4,"URBAN",234,60,0,0,0,0,5.833333333,2,5.833333333
"MP","42",4,"URBAN",234,60,0,0,0,0,4.333333333,2,4.333333333
"MP","42",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,0,0,0,8.333333333,2,8.333333333
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,2.5,0,0,3.5,2,6
"MP","49",1,"URBAN",231,60,0,0,0,0,6.25,2,6.25
"MP","40",4,"URBAN",234,60,0,0,0,0,10,2,10
"MP","40",4,"URBAN",234,60,0,0,0,0,8.333333333,2,8.333333333
"MP","40",4,"URBAN",234,60,0,0,0,0,7,2,7
"MP","40",4,"URBAN",234,60,0,0,0,0,10.90909091,2,10.90909091
"MP","40",4,"URBAN",234,60,0,0,0,0,7.5,2,7.5
"MP","40",4,"URBAN",234,40,0,0,0,0,5.833333333,2,5.833333333
"MP","47",1,"URBAN",231,60,0,0,0,0,6.666666667,2,6.666666667
"MP","47",1,"URBAN",231,60,0,0,0,0,3,2,3
"MP","47",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","47",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,59.0935834576849,0,0,0,0,0,2,0
"MP","39",4,"URBAN",234,60,0,0,0,0,8.75,2,8.75
"MP","39",4,"URBAN",234,60,0,0,0,0,10,2,10
"MP","39",4,"URBAN",234,60,0,0,0,0,7.5,2,7.5
"MP","11",2,"URBAN",232,50,0,0,0,0,10,2,10
"MP","11",2,"URBAN",232,55,0,0,0,0,16.66666667,2,16.66666667
"MP","11",2,"URBAN",232,54,0,0,0,0,8,2,8
"MP","11",2,"URBAN",232,56,0,0,0,0,11.66666667,2,11.66666667
"MP","11",2,"URBAN",232,60,0,0,0,0,6.666666667,2,6.666666667
"MP","11",2,"URBAN",232,59,0,0,0,0,7,2,7
"MP","11",2,"URBAN",232,58,0,0,0,0,4.4,2,4.4
"MP","39",4,"URBAN",234,60,0,0,0,0,7.5,2,7.5
"MP","39",4,"URBAN",234,60,0,0,0,0.333333333,3.333333333,2,3.666666666
"MP","39",4,"URBAN",234,60,0,0,0,0,4,2,4
"MP","39",4,"URBAN",234,60,0,0,0,0,3.333333333,2,3.333333333
"MP","39",4,"URBAN",234,60,0,0,0,0,6.25,2,6.25
"MP","39",4,"URBAN",234,60,0,0,0,0,6,2,6
"MP","47",1,"URBAN",231,60,0,0,0,0,4,2,4
"MP","47",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","47",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","47",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","47",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","47",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,7,2,7
"MP","39",4,"URBAN",234,60,0,0,0,0,4,2,4
"MP","39",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","40",4,"URBAN",234,58,0,0,0,0,3.75,2,3.75
"MP","40",4,"URBAN",234,60,0,0,0,0,5.6,2,5.6
"MP","40",4,"URBAN",234,56,0,0,0,0,7.5,2,7.5
"MP","44",4,"URBAN",234,42,0,0,0,0,12,2,12
"MP","44",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,7.5,2,7.5
"MP","39",4,"URBAN",234,0,0,0,0,0,0,2,0
"MP","39",4,"URBAN",234,60,0,1,0,0,5,2,6
"MP","39",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","39",4,"URBAN",234,60,0,0,0,0,3.666666667,2,3.666666667
"MP","39",4,"URBAN",234,60,0,0,0,0,3.6,2,3.6
"MP","42",4,"URBAN",234,59.0935834576849,0,0,0,0,0,2,0
"MP","42",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","42",4,"URBAN",234,60,0,0,0,0,5.625,2,5.625
"MP","42",4,"URBAN",234,60,0,0,0,0,6.25,2,6.25
"MP","41",4,"URBAN",234,60,0,0,0,0,5.833333333,2,5.833333333
"MP","41",4,"URBAN",234,60,0,0,0,0,2.666666667,2,2.666666667
"MP","41",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","41",4,"URBAN",234,60,0,0,0,0,4,2,4
"MP","41",4,"URBAN",234,60,0,0,0,0,4,2,4
"MP","41",4,"URBAN",234,60,0,0,0,0,3.6,2,3.6
"MP","38",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","38",4,"URBAN",234,60,0,0,0,0.4,4,2,4.4
"MP","38",4,"URBAN",234,60,0,0,0,0,4,2,4
"MP","38",4,"URBAN",234,60,0,0,0,0,3.6,2,3.6
"MP","38",4,"URBAN",234,60,0,0,0,0.4,6,2,6.4
"MP","38",4,"URBAN",234,60,0,0,0,0.285714286,2.571428571,2,2.857142857
"MP","38",4,"URBAN",234,60,0,0,0,0,5,2,5
"MP","38",4,"URBAN",234,60,0,0,0,0,6.666666667,2,6.666666667
"MP","49",1,"URBAN",231,60,0,0,0,0,8.75,2,8.75
"MP","49",1,"URBAN",231,60,0,0,0,0,6.25,2,6.25
"MP","49",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","49",1,"URBAN",231,60,0,0,0,0,7.5,2,7.5
"MP","49",1,"URBAN",231,59.0935834576849,0,0,0,0,0,3,0
"MP","49",1,"URBAN",231,59.0935834576849,0,0,0,0,0,3,0
"MP","17",1,"URBAN",231,60,0,0,0,0,6.25,2,6.25
"MP","17",1,"URBAN",231,60,0,0,0,0,3,2,3
"MP","17",1,"URBAN",231,60,0,0,0,0,3,2,3
"MP","17",1,"URBAN",231,60,0,0,0,0,4,2,4
"MP","17",1,"URBAN",231,60,0,0,0,0,2.666666667,2,2.666666667
"MP","17",1,"URBAN",231,60,0,0,0,0,2.4,2,2.4
"MP","15",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","15",1,"URBAN",231,60,0,0,0,0,6.666666667,2,6.666666667
"MP","15",1,"URBAN",231,60,0,0,0,0,8,2.02015273652949,8
"MP","15",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","15",1,"URBAN",231,60,0,0,0,0,5.4,2,5.4
"MP","11",2,"URBAN",232,56,0,0,0,0,11.25,2,11.25
"MP","11",2,"URBAN",232,56,0,0,0,0,5,2,5
"MP","11",2,"URBAN",232,60,0,0,0,0,5.714285714,2,5.714285714
"MP","11",2,"URBAN",232,57,0,5,0,0,0,2,5
"MP","11",2,"URBAN",232,60,0,0,0,0,10,2,10
"MP","11",2,"URBAN",232,52,0,0,0,0,6.666666667,2,6.666666667
"MP","12",2,"URBAN",232,60,0,0,0,0,7,2,7
"MP","12",2,"URBAN",232,60,0,0,0,0,5,2,5
"MP","12",2,"URBAN",232,56,0,0,0,0,5.714285714,2,5.714285714
"MP","12",2,"URBAN",232,60,0,0,0,0,7.6,2,7.6
"MP","14",1,"URBAN",231,40,0,0,0,0,5,2,5
"MP","14",1,"URBAN",231,60,0,0,0,0,12,2,12
"MP","14",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","14",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","14",1,"URBAN",231,60,0,0,0,0.25,4,2,4.25
"MP","14",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","14",1,"URBAN",231,60,0,0,0,0.166666667,5,2,5.166666667
"MP","11",2,"URBAN",232,60,0,0,0,0,11.66666667,2,11.66666667
"MP","11",2,"URBAN",232,60,0,0,0,0,10,2,10
"MP","11",2,"URBAN",232,60,0,0,0,0,7.5,2,7.5
"MP","11",2,"URBAN",232,56,0,0,0,0,13.33333333,2,13.33333333
"MP","13",1,"URBAN",231,48,0,0,0,0,10.5,2,10.5
"MP","13",1,"URBAN",231,60,0,0,0,0,6.428571429,2,6.428571429
"MP","13",1,"URBAN",231,58,0,0,0,0.25,5.375,2,5.625
"MP","13",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","13",1,"URBAN",231,60,0,0,0,0,9,2,9
"MP","13",1,"URBAN",231,60,0,0,0,0,10,2,10
"MP","13",1,"URBAN",231,60,0,0,0,0,7.5,2,7.5
"MP","13",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","13",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","13",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","13",1,"URBAN",231,60,0,0,0,0,6.666666667,2,6.666666667
"MP","10",1,"URBAN",231,60,0,0,0,0,8.5,2,8.5
"MP","10",1,"URBAN",231,60,0,0,0,0,2.833333333,2,2.833333333
"MP","10",1,"URBAN",231,60,0,0,0,0,6.666666667,2,6.666666667
"MP","10",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","10",1,"URBAN",231,60,0,0,0,0.25,7.5,2,7.75
"MP","10",1,"URBAN",231,60,0,0,0,0,4.166666667,2,4.166666667
"MP","10",1,"URBAN",231,60,0,0,0,0,3.333333333,2,3.333333333
"MP","16",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","16",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","16",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","16",1,"URBAN",231,60,0,0,0,0,5,2,5
"MP","16",1,"URBAN",231,60,0,0,0,0,3.25,2,3.25
"MP","16",1,"URBAN",231,60,0,0,0,0,6,2,6
"MP","50",3,"URBAN",233,60,0,0,0,0,8.333333333,2,8.333333333
"MP","50",3,"URBAN",233,60,0,0,0,0,8.75,2,8.75
"MP","50",3,"URBAN",233,60,0,0,0,0,9,2,9
